board,qualification,subject,spec_slug,series,paper_ref,variant,material_type,source_page_url,source_file_url,expected_identity,status
pearson-edexcel,international-gcse,chemistry,4ch1,2023-06,4CH1/2CR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Chemistry/2017/Exam-materials/4ch1-2cr-que-20230614.pdf,Pearson Edexcel chemistry (4ch1) 4CH1/2CR 2023 question paper,normalized
pearson-edexcel,international-gcse,chemistry,4ch1,2024-06,4CH1/1CR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Chemistry/2017/Exam-materials/4ch1-1cr-que-20240518.pdf,Pearson Edexcel chemistry (4ch1) 4CH1/1CR 2024 question paper,normalized
pearson-edexcel,international-gcse,chemistry,4ch1,2024-06,4CH1/2CR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Chemistry/2017/Exam-materials/4ch1-2cr-que-20240612.pdf,Pearson Edexcel chemistry (4ch1) 4CH1/2CR 2024 question paper,normalized
pearson-edexcel,international-gcse,computer-science,4cp0,2019-06,4CP0/01,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Computer%20Science/2019%20Jun/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Computer%20Science/2019%20Jun/Question-paper/Questionpaper-Paper01-June2019.pdf,Pearson Edexcel computer science (4cp0) 4CP0/01 2019 question paper,normalized
pearson-edexcel,international-gcse,computer-science,4cp0,2019-06,4CP0/01C,none,ms,,,Pearson Edexcel computer science (4cp0) 4CP0/01C 2019 mark scheme,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2020-06,4CP0/01A,none,ms,,,Pearson Edexcel computer science (4cp0) 4CP0/01A 2020 mark scheme,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2020-06,4CP0/02,none,ms,,,Pearson Edexcel computer science (4cp0) 4CP0/02 2020 mark scheme,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2020-11,4CP0/01,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Computer%20Science/2020%20Nov/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Computer%20Science/2020%20Nov/Question-paper/4CP0_01_que_20201103.pdf,Pearson Edexcel computer science (4cp0) 4CP0/01 2020 question paper,normalized
pearson-edexcel,international-gcse,computer-science,4cp0,2020-11,4CP0/2A,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2A 2020 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2020-11,4CP0/2B,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2B 2020 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2020-11,4CP0/2C,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2C 2020 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2021-06,4CP0/02C,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Computer%20Science/2021%20Jun/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Computer%20Science/2021%20Jun/Mark-scheme/4CP0_2C_rms_20210604.pdf,Pearson Edexcel computer science (4cp0) 4CP0/02C 2021 mark scheme,normalized
pearson-edexcel,international-gcse,computer-science,4cp0,2021-06,4CP0/2A,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2A 2021 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2021-06,4CP0/2B,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2B 2021 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2021-06,4CP0/2C,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2C 2021 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2021-11,4CP0/01,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Computer%20Science/2021%20Nov/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Computer%20Science/2021%20Nov/Mark-scheme/Markscheme-Paper1-November21.pdf,Pearson Edexcel computer science (4cp0) 4CP0/01 2021 mark scheme,normalized
pearson-edexcel,international-gcse,computer-science,4cp0,2021-11,4CP0/02,none,ms,,,Pearson Edexcel computer science (4cp0) 4CP0/02 2021 mark scheme,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2022-06,4CP0/01,none,qp,,https://cdn.savemyexams.com/uploads/2024/02/4cp0-01-que-20220521.pdf,Pearson Edexcel computer science (4cp0) 4CP0/01 2022 question paper,normalized
pearson-edexcel,international-gcse,computer-science,4cp0,2022-06,4CP0/01C,none,ms,,,Pearson Edexcel computer science (4cp0) 4CP0/01C 2022 mark scheme,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2022-06,4CP0/02C,none,ms,,,Pearson Edexcel computer science (4cp0) 4CP0/02C 2022 mark scheme,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2022-06,4CP0/2A,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2A 2022 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2022-06,4CP0/2B,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2B 2022 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2022-06,4CP0/2C,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2C 2022 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2023-06,4CP0/02,none,ms,,,Pearson Edexcel computer science (4cp0) 4CP0/02 2023 mark scheme,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2023-06,4CP0/2A,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2A 2023 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2023-06,4CP0/2B,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2B 2023 question paper,planned
pearson-edexcel,international-gcse,computer-science,4cp0,2023-06,4CP0/2C,none,qp,,,Pearson Edexcel computer science (4cp0) 4CP0/2C 2023 question paper,planned
pearson-edexcel,international-gcse,english-language-b,4eb0,2014-06,4EB0/01R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/English%20Language%20B/2014%20Jun/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/English%20Language%20B/2014%20Jun/Mark-scheme/Markscheme-Paper1R-June2014.pdf,Pearson Edexcel english language b (4eb0) 4EB0/01R 2014 mark scheme,normalized
pearson-edexcel,international-gcse,english-language-b,4eb0,2015-06,4EB0/01R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/English%20Language%20B/2015%20Jun/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/English%20Language%20B/2015%20Jun/Mark-scheme/Markscheme-Paper1R-June2015.pdf,Pearson Edexcel english language b (4eb0) 4EB0/01R 2015 mark scheme,normalized
pearson-edexcel,international-gcse,english-language-b,4eb0,2016-06,4EB0/01R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/English%20Language%20B/2016%20Jun/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/English%20Language%20B/2016%20Jun/Mark-scheme/Markscheme-Paper1R-June2016.pdf,Pearson Edexcel english language b (4eb0) 4EB0/01R 2016 mark scheme,normalized
pearson-edexcel,international-gcse,english-language-b,4eb0,2017-06,4EB0/01R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/English%20Language%20B/2017%20Jun/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/English%20Language%20B/2017%20Jun/Mark-scheme/Markscheme-Paper1R-June2017.pdf,Pearson Edexcel english language b (4eb0) 4EB0/01R 2017 mark scheme,normalized
pearson-edexcel,international-gcse,english-language-b,4eb1,2018-06,4EB1/01R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/English%20Language%20B/2018%20Jun/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/English%20Language%20B/2018%20Jun/Mark-scheme/Markscheme-Paper1R-June2018.pdf,Pearson Edexcel english language b (4eb1) 4EB1/01R 2018 mark scheme,normalized
pearson-edexcel,international-gcse,english-language-b,4eb1,2019-01,4EB1/01R,none,ms,,,Pearson Edexcel english language b (4eb1) 4EB1/01R 2019 mark scheme,na:sme-content-dup
pearson-edexcel,international-gcse,english-language-b,4eb1,2019-06,4EB1/01R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/English%20Language%20B/2019%20Jun/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/English%20Language%20B/2019%20Jun/Mark-scheme/Markscheme-Paper1R-June2019.pdf,Pearson Edexcel english language b (4eb1) 4EB1/01R 2019 mark scheme,normalized
pearson-edexcel,international-gcse,english-language-b,4eb1,2020-01,4EB1/01R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/English%20Language%20B/2020%20Jan/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/English%20Language%20B/2020%20Jan/Mark-scheme/Markscheme-Paper1R-January2020.pdf,Pearson Edexcel english language b (4eb1) 4EB1/01R 2020 mark scheme,normalized
pearson-edexcel,international-gcse,english-language-b,4eb1,2020-06,4EB1/01,none,ms,,,Pearson Edexcel english language b (4eb1) 4EB1/01 2020 mark scheme,planned
pearson-edexcel,international-gcse,english-language-b,4eb1,2020-06,4EB1/01R,none,ms,,,Pearson Edexcel english language b (4eb1) 4EB1/01R 2020 mark scheme,planned
pearson-edexcel,international-gcse,english-language-b,4eb1,2020-11,4EB1/01,none,qp,,https://cdn.savemyexams.com/uploads/2023/12/4EB1_01_que_20201103.pdf,Pearson Edexcel english language b (4eb1) 4EB1/01 2020 question paper,normalized
pearson-edexcel,international-gcse,english-language-b,4eb1,2022-01,4EB1/01R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/English%20Language%20B/2022%20Jan/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/English%20Language%20B/2022%20Jan/Mark-scheme/Markscheme-Paper1R-January2022.pdf,Pearson Edexcel english language b (4eb1) 4EB1/01R 2022 mark scheme,normalized
pearson-edexcel,international-gcse,english-language-b,4eb1,2022-06,4EB1/01R,none,ms,,,Pearson Edexcel english language b (4eb1) 4EB1/01R 2022 mark scheme,planned
pearson-edexcel,international-gcse,english-language-b,4eb1,2023-01,4EB1/01R,none,ms,,,Pearson Edexcel english language b (4eb1) 4EB1/01R 2023 mark scheme,na:sme-content-dup
pearson-edexcel,international-gcse,english-language-b,4eb1,2023-01,4EB1/1R,none,qp,,,Pearson Edexcel english language b (4eb1) 4EB1/1R 2023 question paper,na:sme-content-dup
pearson-edexcel,international-gcse,english-language-b,4eb1,2023-06,4EB1/01R,none,ms,,,Pearson Edexcel english language b (4eb1) 4EB1/01R 2023 mark scheme,na:sme-content-dup
pearson-edexcel,international-gcse,english-language-b,4eb1,2024-06,4EB1/01R,none,ms,,,Pearson Edexcel english language b (4eb1) 4EB1/01R 2024 mark scheme,na:sme-content-dup
pearson-edexcel,international-gcse,further-pure-mathematics,4pm0,2019-01,4PM0/01,none,qp,,,Pearson Edexcel further pure mathematics (4pm0) 4PM0/01 2019 question paper,na:pmt-byte-duplicate
pearson-edexcel,international-gcse,further-pure-mathematics,4pm0,2019-01,4PM0/02,none,qp,,,Pearson Edexcel further pure mathematics (4pm0) 4PM0/02 2019 question paper,na:pmt-byte-duplicate
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2019-01,4PM1/01,none,ms,,,Pearson Edexcel further pure mathematics (4pm1) 4PM1/01 2019 mark scheme,na:pmt-byte-duplicate
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2019-01,4PM1/02,none,ms,,,Pearson Edexcel further pure mathematics (4pm1) 4PM1/02 2019 mark scheme,na:pmt-byte-duplicate
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2020-06,4PM1/01,none,ms,,,Pearson Edexcel further pure mathematics (4pm1) 4PM1/01 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2020-06,4PM1/01R,none,ms,,,Pearson Edexcel further pure mathematics (4pm1) 4PM1/01R 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2020-06,4PM1/02,none,ms,,,Pearson Edexcel further pure mathematics (4pm1) 4PM1/02 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2020-06,4PM1/02R,none,ms,,,Pearson Edexcel further pure mathematics (4pm1) 4PM1/02R 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2020-11,4PM1/01,none,qp,,https://cdn.savemyexams.com/uploads/2023/09/edexcel-igcse-further-pure-maths-2020-nov-p1-qp.pdf,Pearson Edexcel further pure mathematics (4pm1) 4PM1/01 2020 question paper,normalized
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2020-11,4PM1/01R,none,qp,,https://cdn.savemyexams.com/uploads/2023/09/edexcel-igcse-further-pure-maths-2020-nov-r-p1-qp.pdf,Pearson Edexcel further pure mathematics (4pm1) 4PM1/01R 2020 question paper,normalized
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2020-11,4PM1/02,none,qp,,https://cdn.savemyexams.com/uploads/2023/09/edexcel-igcse-further-pure-maths-2020-nov-p2-qp.pdf,Pearson Edexcel further pure mathematics (4pm1) 4PM1/02 2020 question paper,normalized
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2020-11,4PM1/02R,none,qp,,https://cdn.savemyexams.com/uploads/2023/09/edexcel-igcse-further-pure-maths-2020-nov-r-p2-qp.pdf,Pearson Edexcel further pure mathematics (4pm1) 4PM1/02R 2020 question paper,normalized
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2022-01,4PM1/02R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Further%20Pure%20Mathematics/2022%20Jan/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Further%20Pure%20Mathematics/2022%20Jan/Mark-scheme/Markscheme-Paper2R-January2022.pdf,Pearson Edexcel further pure mathematics (4pm1) 4PM1/02R 2022 mark scheme,normalized
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2022-01,4PM1/2R,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Further%20Pure%20Mathematics/2022%20Jan/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Further%20Pure%20Mathematics/2022%20Jan/Question-paper/Questionpaper-Paper2R-January2022.pdf,Pearson Edexcel further pure mathematics (4pm1) 4PM1/2R 2022 question paper,normalized
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2023-01,4PM1/01,none,ms,,https://cdn.savemyexams.com/uploads/2024/04/4pm1-01-rms-20230302.pdf,Pearson Edexcel further pure mathematics (4pm1) 4PM1/01 2023 mark scheme,normalized
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2023-10,4PM1/01,none,ms,,,"Pearson Edexcel further pure mathematics (4pm1) 4PM1/01 2023 mark scheme [wave4 evidence: the 2023-10 dir's qp and the 2023-11 dir's qp are the same paper (Pearson product P73584A, both print 'Tuesday 31 October 2023', 36pp; byte variants PMT-watermarked vs clean); the 2023-11/4PM1-01 ms serves this paper - phantom gap]",na:same-paper-2023-11
pearson-edexcel,international-gcse,further-pure-mathematics,4pm1,2023-11,4PM1/01,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Further-Pure-Mathematics/2017/Exam-materials/4pm1-01-que-20231101.pdf,Pearson Edexcel further pure mathematics (4pm1) 4PM1/01 2023 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma0,2013-06,4MA0/2H,none,ms,,,Pearson Edexcel mathematics a (4ma0) 4MA0/2H 2013 mark scheme,na:pmt-byte-duplicate
pearson-edexcel,international-gcse,mathematics-a,4ma0,2013-06,4MA0/4H,none,qp,,,Pearson Edexcel mathematics a (4ma0) 4MA0/4H 2013 question paper,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-a,4ma0,2015-01,4MA0/2FR,none,qp,,https://pmt.physicsandmathstutor.com/download/Maths/GCSE/Past-Papers/Edexcel-IGCSE-A/Paper-2F/QP/January 2015 (R) QP.pdf,Pearson Edexcel mathematics a (4ma0) 4MA0/2FR 2015 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma0,2015-06,4MA0/1FR,none,qp,,,Pearson Edexcel mathematics a (4ma0) 4MA0/1FR 2015 question paper,na:pmt-byte-duplicate
pearson-edexcel,international-gcse,mathematics-a,4ma0,2015-06,4MA0/1H,none,ms,,,Pearson Edexcel mathematics a (4ma0) 4MA0/1H 2015 mark scheme,na:pmt-byte-duplicate
pearson-edexcel,international-gcse,mathematics-a,4ma0,2015-06,4MA0/2FR,none,qp,,https://pmt.physicsandmathstutor.com/download/Maths/GCSE/Past-Papers/Edexcel-IGCSE-A/Paper-2F/QP/June 2015 (R) QP.pdf,Pearson Edexcel mathematics a (4ma0) 4MA0/2FR 2015 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma0,2015-06,4MA0/3H,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Mathematics%20A/2015%20Jun/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Mathematics%20A/2015%20Jun/Question-paper/Questionpaper-Paper3H-June2015.pdf,Pearson Edexcel mathematics a (4ma0) 4MA0/3H 2015 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2019-01,4MA1/1FR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Mathematics%20A/2016/exam-materials/4MA1_1FR_que_20190110.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/1FR 2019 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2019-01,4MA1/1HR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Mathematics%20A/2016/exam-materials/4MA1_1HR_que_20190110.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/1HR 2019 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2019-01,4MA1/2FR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Mathematics%20A/2016/exam-materials/4MA1_2FR_que_20190116.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/2FR 2019 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2019-01,4MA1/2HR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Mathematics%20A/2016/exam-materials/4MA1_2HR_que_20190116.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/2HR 2019 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2019-06,4MA1/2FR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Mathematics%20A/2016/exam-materials/4MA1_2FR_que_20190607.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/2FR 2019 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-06,4MA1/1F,none,ms,,,Pearson Edexcel mathematics a (4ma1) 4MA1/1F 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-06,4MA1/1FR,none,ms,,,Pearson Edexcel mathematics a (4ma1) 4MA1/1FR 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-06,4MA1/1H,none,ms,,,Pearson Edexcel mathematics a (4ma1) 4MA1/1H 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-06,4MA1/1HR,none,ms,,,Pearson Edexcel mathematics a (4ma1) 4MA1/1HR 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-06,4MA1/2F,none,ms,,,Pearson Edexcel mathematics a (4ma1) 4MA1/2F 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-06,4MA1/2FR,none,ms,,,Pearson Edexcel mathematics a (4ma1) 4MA1/2FR 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-06,4MA1/2H,none,ms,,,Pearson Edexcel mathematics a (4ma1) 4MA1/2H 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-06,4MA1/2HR,none,ms,,,Pearson Edexcel mathematics a (4ma1) 4MA1/2HR 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-11,4MA1/1F,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Mathematics%20A/2020%20Nov/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Mathematics%20A/2020%20Nov/Question-paper/Questionpaper-Paper1F-November2020.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/1F 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-11,4MA1/1FR,none,qp,,https://cdn.savemyexams.com/uploads/2023/01/01a-igcse-maths-4ma1-1fr-november-2020-examination-paper.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/1FR 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-11,4MA1/1H,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Mathematics%20A/2020%20Nov/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Mathematics%20A/2020%20Nov/Question-paper/Questionpaper-Paper1H-November2020.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/1H 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-11,4MA1/1HR,none,qp,,https://cdn.savemyexams.com/uploads/2023/01/03a-igcse-maths-4ma1-1hr-november-2020-examination-paper.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/1HR 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-11,4MA1/2F,none,qp,,https://cdn.savemyexams.com/uploads/2023/01/02a-igcse-maths-4ma1-2f-november-2020-examination-paper.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/2F 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-11,4MA1/2FR,none,qp,,https://cdn.savemyexams.com/uploads/2023/01/02a-igcse-maths-4ma1-2fr-november-2020-examination-paper.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/2FR 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-11,4MA1/2H,none,qp,,,Pearson Edexcel mathematics a (4ma1) 4MA1/2H 2020 question paper,na:pmt-not-listed
pearson-edexcel,international-gcse,mathematics-a,4ma1,2020-11,4MA1/2HR,none,qp,,https://cdn.savemyexams.com/uploads/2023/01/04a-igcse-maths-4ma1-2hr-november-2020-examination-paper.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/2HR 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2023-06,4MA1/1H,none,ms,,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Mathematics-A/2016/Exam-materials/4ma1-1h-rms-20230824.pdf,Pearson Edexcel mathematics a (4ma1) 4MA1/1H 2023 mark scheme,normalized
pearson-edexcel,international-gcse,mathematics-a,4ma1,2023-11,4MA1/1H,none,qp,https://www.savemyexams.com/igcse/maths/edexcel/a/past-papers/,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Mathematics-A/2016/Exam-materials/4ma1-1h-que-20231109.pdf,"Pearson Edexcel mathematics a (4ma1) 4MA1/1H 2023 question paper [wave4 re-home: the 2023-10/4MA1-1H dir (F13 misfile removed) was a wrong session encoding; the paper sat 9 Nov 2023 (coded 20231109, prints November 2023) and now lives in 2023-11/4MA1-1H]",normalized
pearson-edexcel,international-gcse,mathematics-b,4mb0,2015-01,4MB0/01R,none,qp,,https://pmt.physicsandmathstutor.com/download/Maths/GCSE/Past-Papers/Edexcel-IGCSE-B/Paper-1/QP/January 2015 (R) QP.pdf,Pearson Edexcel mathematics b (4mb0) 4MB0/01R 2015 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb0,2015-01,4MB0/02R,none,qp,,,Pearson Edexcel mathematics b (4mb0) 4MB0/02R 2015 question paper,na:pmt-byte-duplicate
pearson-edexcel,international-gcse,mathematics-b,4mb0,2015-06,4MB0/02R,none,qp,,https://pmt.physicsandmathstutor.com/download/Maths/GCSE/Past-Papers/Edexcel-IGCSE-B/Paper-2/QP/June 2015 (R) QP.pdf,Pearson Edexcel mathematics b (4mb0) 4MB0/02R 2015 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb0,2016-01,4MB0/01R,none,ms,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Mathematics%20B/2016%20Jan/Mark-scheme,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Mathematics%20B/2016%20Jan/Mark-scheme/Markscheme-Paper1R-January2016.pdf,Pearson Edexcel mathematics b (4mb0) 4MB0/01R 2016 mark scheme,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb0,2016-01,4MB0/1R,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Mathematics%20B/2016%20Jan/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Mathematics%20B/2016%20Jan/Question-paper/Questionpaper-Paper1R-January2016.pdf,Pearson Edexcel mathematics b (4mb0) 4MB0/1R 2016 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb0,2016-01,4MB0/2R,none,qp,,https://pmt.physicsandmathstutor.com/download/Maths/GCSE/Past-Papers/Edexcel-IGCSE-B/Paper-2/QP/January 2016 (R) QP.pdf,Pearson Edexcel mathematics b (4mb0) 4MB0/2R 2016 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb1,2019-01,4MB1/01R,none,qp,,https://cdn.savemyexams.com/uploads/2023/12/4MB1_01R_que_20190110.pdf,Pearson Edexcel mathematics b (4mb1) 4MB1/01R 2019 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb1,2019-01,4MB1/02R,none,qp,,https://cdn.savemyexams.com/uploads/2023/12/4MB1_02R_que_20190116.pdf,Pearson Edexcel mathematics b (4mb1) 4MB1/02R 2019 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb1,2019-06,4MB1/02R,none,qp,,https://pmt.physicsandmathstutor.com/download/Maths/GCSE/Past-Papers/Edexcel-IGCSE-B/Paper-2/QP/June 2019 (R) QP.pdf,Pearson Edexcel mathematics b (4mb1) 4MB1/02R 2019 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb1,2020-06,4MB1/01,none,ms,,,Pearson Edexcel mathematics b (4mb1) 4MB1/01 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-b,4mb1,2020-06,4MB1/01R,none,ms,,,Pearson Edexcel mathematics b (4mb1) 4MB1/01R 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-b,4mb1,2020-06,4MB1/02,none,ms,,,Pearson Edexcel mathematics b (4mb1) 4MB1/02 2020 mark scheme,na:pmt-mislabeled
pearson-edexcel,international-gcse,mathematics-b,4mb1,2020-06,4MB1/02R,none,ms,,,Pearson Edexcel mathematics b (4mb1) 4MB1/02R 2020 mark scheme,na:pmt-mislabeled
